Open,High,Low,Close
136.08,136.73,136.04,136.55
136.55,136.65,136.25,136.38
136.38,136.7,136.14,136.15
136.17,136.49,136.05,136.11
136.1,136.27,135.91,136.22
136.22,136.26,135.81,135.83
135.82,136.09,135.69,135.83
135.83,136.13,135.48,135.75
135.76,136.25,135.72,136.25
136.25,136.44,136.2,136.39
136.4,136.62,136.35,136.46
136.43,136.69,136.04,136.16
136.18,136.75,136.14,136.63
136.62,136.87,136.52,136.77
136.77,136.93,136.55,136.89
136.89,137.61,136.79,137.49
137.49,137.71,137.38,137.49
137.47,138.04,137.35,137.85
137.85,138.07,137.56,138.06
138.04,138.59,138.02,138.56
138.56,138.69,138.02,138.02
138.03,138.19,137.59,138.05
138.04,138.67,137.83,138.64
138.65,139.19,138.57,138.71
138.68,138.83,138.31,138.38
138.59,138.96,137.92,138.07
138.09,139.55,137.8,139.16
139.13,139.38,138.29,139.2
139.23,139.39,138.25,138.91
138.92,139.37,138.39,139.27
139.27,140.39,138.89,140.25
140.25,141.03,140.23,140.72
140.73,141.1,140.42,140.77
140.77,141.48,140.71,141.05
141.05,141.17,139.94,140.01
140.01,140.43,139.77,139.91
139.97,140.81,139.95,140.76
140.79,140.82,139.62,139.86
139.86,140.09,139.43,139.87
139.92,140.04,138.9,139.1
139.08,140.34,138.9,140.09
140.06,140.82,140.05,140.7
140.7,140.82,140.53,140.78
140.78,140.94,140.54,140.56
140.56,140.9,140.54,140.8
140.8,140.92,140.32,140.79
140.86,140.93,140.01,140.56
140.52,140.76,140.28,140.49
140.48,140.48,140.03,140.34
140.33,140.75,140.05,140.64
140.64,140.83,140.17,140.53
140.54,140.55,139.89,140.27
140.28,140.6,140.13,140.58
140.58,140.8,140.35,140.78
140.8,140.89,140.52,140.83
140.83,141.19,140.76,140.84
140.84,141.32,140.67,141.03
141.07,141.56,141.02,141.37
141.37,142.01,141.31,141.76
141.76,141.89,141.37,141.44
141.44,141.83,141.37,141.53
141.53,141.62,140.97,141.21
141.21,141.24,140.45,140.91
140.9,141.56,140.74,141.3
146.26,147.26,146.04,147.21
147.21,147.56,146.69,146.79
146.79,147.03,143.56,145.11
145.12,145.2,142.73,143.27
143.27,145.36,143.05,145.26
145.26,145.44,144.2,144.24
144.24,144.3,143.11,143.97
143.97,143.97,141.83,142.52
142.53,142.61,140.44,141.12
141.12,143.05,140.79,142.88
142.88,143.31,142.22,142.65
142.65,142.81,141.44,141.55
141.55,142.9,141.53,142.8
142.81,143.75,142.77,143.47
143.47,143.86,142.99,143.58
143.58,144.36,143.49,143.98
143.98,144.54,143.88,144.33
144.33,144.43,143.41,143.53
143.54,143.83,143.23,143.61
143.61,143.78,142.91,143.6
143.59,143.6,143.05,143.24
143.24,144.33,142.94,144.32
144.33,144.35,143.79,143.81
143.81,144.03,143.32,143.32
143.32,143.52,142.83,143.14
143.14,143.28,142.38,142.61
142.61,143.42,142.51,143.18
143.18,143.52,142.76,143.32
143.34,143.74,143.13,143.47
143.48,143.49,142.68,142.82
142.82,143.02,142.08,142.27
142.27,142.4,141.84,142.08
142.08,142.2,141.56,141.95
141.95,142.22,141.28,141.37
141.31,142.24,141.09,142.18
142.18,142.8,142.01,142.75
142.75,143.04,142.51,142.99
142.99,143.43,142.76,142.84
142.84,144.05,142.79,143.95
142.92,144.01,142.07,143.07
143.09,144.2,142.45,143.58
143.58,143.83,142.4,143.83
143.81,143.83,142.61,142.72
142.72,144.7,142.58,144.45
144.45,144.55,143.31,143.53
143.54,144.46,142.96,144.31
144.31,144.8,143.69,143.94
143.94,144.66,143.58,144.66
144.66,145.33,144.43,145.33
145.33,146.32,145.14,146.3
146.3,146.4,145.22,145.42
145.44,145.54,144.68,144.8
144.76,145.24,144.28,144.75
144.75,145.31,144.68,145.11
145.11,145.31,144.45,144.91
144.9,144.93,143.94,144.53
144.56,145.18,144.42,144.96
144.96,145.43,144.76,145.37
145.38,145.65,145.16,145.24
145.24,145.42,145.11,145.36
145.34,145.51,144.9,145.25
145.25,145.66,145.07,145.63
145.63,145.9,145.43,145.79
145.79,145.94,145.41,145.65
145.65,146.02,145.45,145.57
145.61,145.73,145.36,145.44
145.45,145.65,145.15,145.6
145.6,146.1,145.3,145.92
145.94,146.25,145.87,146.21
146.21,146.55,146.1,146.19
146.19,146.56,146.05,146.47
146.48,146.73,146.28,146.65
146.64,146.82,146.37,146.76
146.75,147.23,146.73,147.16
147.16,147.26,146.8,147.14
147.14,147.36,146.99,147.33
147.3,147.42,146.92,146.99
146.96,147.45,146.87,147.3
149.33,150.38,149.08,149.73
149.69,150.34,149.43,150.31
150.31,150.31,149.16,149.99
149.99,150.32,149.42,149.97
149.94,150.3,149.48,150.1
150.11,150.84,149.9,150.72
150.72,151.35,150.69,151.33
151.33,151.93,151.3,151.93
151.93,152.1,151.55,151.91
151.93,152.47,151.93,152.34
152.37,152.53,151.82,152.02
152.02,152.76,151.94,152.72
152.72,153.31,152.67,153.25
153.25,154.02,153.25,153.64
153.64,154.15,153.53,153.92
153.92,154.74,153.48,154.64
154.63,155.53,154.58,155.5
155.5,156.13,155.21,155.81
155.81,155.97,154.99,155.14
155.14,155.17,154.1,154.36
154.37,154.96,154.29,154.38
154.38,155.37,154.38,154.89
154.9,155.34,154.69,155.29
155.29,155.67,154.95,155.17
155.17,155.85,155.14,155.71
155.71,155.82,155.34,155.76
155.76,156.02,155.5,156.01
156.02,156.5,155.83,156.37
156.37,156.45,156.02,156.32
156.31,156.72,156.27,156.67
156.67,156.79,154.76,155.05
155.09,155.42,153.91,154.84
154.85,154.98,153.06,153.7
153.7,155.07,153.23,155.01
155.01,155.68,154.88,155.2
155.2,156.2,154.94,156.15
156.19,156.31,155.47,155.81
155.81,156.55,155.65,156.52
156.52,157.05,156.28,156.71
158.58,158.58,154.63,154.94
154.97,157.04,154.95,156.11
156.11,158.34,155.83,157.25
157.21,157.4,154.51,155.22
155.22,156.85,154.3,156.77
156.76,157.94,156.53,157.94
157.9,158.57,157.52,158.23
158.23,158.43,156.89,157
157,158.5,156.72,158.28
158.28,159.29,158.2,158.93
158.93,159.07,157.79,157.86
157.86,158.51,157.72,158.21
158.21,159.06,157.52,158.99
159.01,159.87,158.92,159.47
159.47,159.67,158.64,158.81
158.81,158.82,157.2,158.26
158.26,158.38,156.58,156.61
156.61,157.37,156.05,156.3
156.3,156.75,154.6,155.2
155.2,155.55,153.68,153.86
153.86,154.01,151.58,152.94
152.94,154.07,152.11,154.05
154.05,154.56,153.04,153.89
153.89,155.28,153.48,155.01
155.01,155.26,154.2,154.63
154.67,154.96,154.19,154.57
154.57,155.96,153.62,155.9
155.9,156.34,155.54,156.06
156.1,156.82,155.7,156.67
156.67,157.35,156.22,157.29
157.29,157.4,156.85,157.11
157.11,157.58,156.28,156.28
156.3,156.82,155.96,156.54
156.54,157.08,155.71,156.38
156.38,157.01,156.23,156.95
156.95,157.51,156.76,157.05
157.05,157.35,156.64,156.65
156.65,157.05,156.03,156.24
156.24,156.24,154.94,155.22
157.29,158.23,157.02,157.12
157.16,157.94,156.51,156.7
156.7,158.25,156.01,158.25
158.25,158.73,157.2,157.7
157.73,157.95,157.11,157.76
157.75,158.4,157.37,158.26
158.26,158.4,156.65,157.28
157.28,157.85,156.24,156.95
156.95,157.11,156.03,156.37
156.41,157.38,155.99,157.1
157.11,157.52,157.02,157.44
157.39,158.11,157.39,157.93
157.93,157.95,157.33,157.53
157.53,157.83,157.19,157.82
157.8,158.2,157.65,157.8
157.8,158.19,157.59,157.99
157.99,158.08,157.27,157.3
157.27,157.5,157.08,157.19
157.19,157.39,156.68,156.92
156.92,157.15,156.54,157.06
157.04,157.39,156.57,157.33
157.33,157.38,156.28,156.51
156.51,156.57,155.58,156.32
156.32,156.56,155.36,155.38
155.4,156.12,155.15,156
156,156.45,155.9,155.92
155.94,156.99,155.93,156.69
156.69,157.11,156.24,157.03
157.02,157.12,156.58,156.84
156.84,156.98,156.51,156.7
156.7,156.9,156.28,156.47
156.47,157.41,156.42,157.37
157.37,157.48,156.26,156.65
156.65,157.31,156.5,157.1
157.11,157.85,157.11,157.8
157.8,157.87,157.22,157.32
157.32,158.08,157.27,158.08
158.07,158.49,157.82,157.84
157.84,158.26,157.23,157.66
158.67,159.54,157.82,158.06
158.06,159.9,158.02,159.77
159.74,159.94,158.99,159.41
159.38,159.88,158.91,159.61
159.61,160.24,159.1,160.22
160.22,160.62,159.67,160.05
160.05,160.83,159.96,160.52
160.52,161.13,159.97,161.05
161.05,161.58,160.86,161.41
161.41,161.87,161.35,161.64
161.64,161.98,161.07,161.19
161.19,161.19,158.66,159.92
159.92,160.49,158.8,160.39
160.39,161.28,160.28,160.97
160.97,161.33,160.48,160.65
160.7,161.66,160.37,161.57
161.57,161.85,161.23,161.73
161.73,161.89,161.05,161.69
161.71,161.8,161.3,161.37
161.39,161.82,161.1,161.68
161.68,162.23,161.57,162.21
162.21,162.54,161.98,162.44
162.44,162.92,162.14,162.79
162.79,163.05,162.65,162.84
162.84,163.33,162.78,162.94
162.94,163.83,162.81,163.78
163.78,163.84,163.34,163.59
163.59,163.59,162.9,163.13
163.14,163.68,163.14,163.33
163.33,163.73,163.2,163.54
163.54,163.62,162.8,163.24
163.24,163.9,163.14,163.71
163.71,164.19,163.64,164.14
164.12,164.28,163.19,163.95
163.95,164,162.93,162.96
162.96,163.5,162.27,163.46
163.46,163.84,163.11,163.73
163.73,164.54,163.17,164.39
164.35,164.53,161.68,161.69
165.92,166.07,162.95,164.53
164.55,166,164.5,165.38
165.38,166.54,165.12,165.86
165.91,167.71,165.7,166.83
166.83,167.47,166.01,167.29
167.29,168.8,166.87,168.8
168.8,168.82,167.54,168.05
168.07,168.25,167.01,167.66
167.66,168.01,166.77,166.87
166.86,167.35,166.47,167.3
167.3,167.95,167.07,167.28
167.28,167.36,166.17,167.06
167.07,167.33,166.54,167.09
167.09,167.28,166.3,166.97
166.97,167.3,166.56,166.81
166.85,167.84,166.68,167.68
167.68,168.28,167.5,168.03
168.03,168.13,167.5,167.66
167.66,168.05,167.57,167.58
167.62,167.92,167.2,167.66
167.61,168.16,167.55,168.04
168.04,168.04,167.38,167.72
167.72,168.03,167.39,168.02
168.02,168.37,167.78,168.16
168.19,168.69,168.04,168.66
168.66,169.32,168.66,169.01
168.98,169.04,168.66,168.74
168.78,168.82,168.26,168.49
168.5,169.09,168.5,169.06
169.06,169.16,168.77,169.05
169.05,169.14,168.64,168.77
168.74,168.91,168.18,168.6
168.57,169.15,168.46,168.94
168.94,169.29,168.78,169.27
169.21,169.29,168.66,168.94
168.94,169.35,168.56,168.64
168.64,168.87,168.32,168.69
168.69,169.29,168.53,168.6
168.6,169.97,168.33,169.73
175.56,175.57,172.79,172.94
172.94,174.51,172.39,173.21
173.21,173.49,167.55,167.93
167.94,170.72,167.8,168.83
168.83,171.49,167.95,171.2
171.18,171.96,170.62,171.86
171.86,172.22,169.75,169.93
169.93,170.96,169.24,170.9
170.9,171.66,170.66,170.87
170.87,171.1,168.43,168.86
168.85,169.87,168.09,168.92
168.92,169.87,167.44,168.69
168.69,169.71,164.67,164.68
164.8,167.43,164.76,167.14
167.14,168.48,166.76,168.43
168.43,169.63,167.87,169.38
169.38,170.68,169.23,170.68
170.68,170.93,170.11,170.64
170.64,171.45,170.48,171.22
171.22,171.7,170.73,170.93
170.93,171.38,170.76,171.16
171.17,171.56,170.68,171.39
171.42,173.02,171.17,172.85
172.85,173.8,172.56,173.57
173.57,173.99,173.27,173.74
173.74,173.8,173.03,173.2
173.2,173.47,172.82,173.04
173.03,173.16,171.85,173.09
173.07,173.37,172.37,173.11
173.15,173.58,172.94,173.26
173.26,173.88,173.13,173.56
173.59,174.03,173.32,173.94
173.97,174.2,173,173.19
173.19,173.8,173.04,173.69
173.7,175.23,173.66,175.2
175.19,175.35,174.42,174.56
174.57,174.97,173.72,174.75
174.71,175.55,174.66,175.52
175.52,175.67,174.55,174.55
166.58,167.4,164.29,166.32
166.32,166.32,162.85,164.81
164.81,165.08,163.25,164.78
164.78,166,163.77,163.88
163.87,164.41,160.82,161.04
161.04,161.43,158.58,159.8
159.82,160.41,156.05,156.87
156.93,157.97,152.59,153.31
153.38,157.14,153.36,156.69
156.69,156.8,151.58,152.78
152.78,153.96,147.11,147.4
147.4,151.28,146.4,151.09
151.09,152.57,149.1,152.41
152.41,154.53,152.37,153.39
153.39,154.87,151.24,151.72
151.69,152.35,150,151.7
151.66,153.17,151.16,151.84
151.84,151.96,149.75,150.18
150.21,150.55,147.78,149.75
149.75,150.05,147.41,147.48
147.47,149.43,147.34,148.01
148.01,148.44,145.52,147.88
147.87,149.97,147.61,148.47
148.47,151.1,147.85,150.9
150.9,150.9,147.29,147.37
147.45,148.67,146.31,146.49
146.41,149.08,146.41,148.17
148.17,149.48,147.57,149.04
149.05,149.88,146.95,147.43
147.63,148.71,146.74,148.37
148.37,150.46,148.07,149.46
149.41,149.88,147.42,147.73
147.75,148.19,145.33,145.35
145.35,146.36,143.38,144.25
144.22,146.03,143.66,144.91
144.89,145.25,142.82,142.97
142.97,145.82,142.84,145.19
145.12,147.09,144.4,144.88
144.88,148.5,144.06,147.7
145.09,150.3,144.3,147.79
147.79,148.66,140.33,141.45
141.49,142.81,137.31,138.91
138.91,141.49,138.07,139.48
139.48,139.9,133.42,133.62
133.58,136.38,131.77,132.05
132.05,133.17,127.15,129.41
129.38,129.42,123.86,128.88
128.88,132.65,127.12,131.7
131.7,132.19,128.64,129.36
129.33,132.18,129.1,131.38
131.38,131.79,127.43,129.29
129.29,134.25,129.11,134.13
134.13,134.28,131.41,133.5
133.5,137.24,133.1,136.99
136.99,137.7,134.89,135.04
135.04,136.5,133.84,134.49
134.49,138.5,134.34,138.42
138.42,140.42,137.43,138.73
138.73,139.68,137,137.05
137.05,137.95,135.52,137.69
137.69,137.69,134.38,135.49
135.44,135.99,132.4,132.45
132.5,134.96,132.4,133.87
133.87,135.95,132.66,135.54
135.54,136.63,134.85,135.77
135.77,136.94,134.41,136.51
136.51,137.18,135.5,136.24
136.24,137.36,135.4,136.84
136.84,138.83,136.24,138.46
138.51,140.93,137.61,140.74
140.74,143.41,140.61,141.78
141.78,144.42,141.28,144.25
144.28,144.93,142.49,144.86
144.84,145.15,142.5,144.47
144.47,146.8,144.33,146.14
146.14,146.15,142.25,143.3
143.3,144.61,142.31,142.38
142.38,143.56,141.79,141.87
125.02,129.05,124.32,127.97
127.95,127.95,123.45,125.82
125.84,130.17,125.2,129.95
129.95,131.21,127.92,130.89
130.89,132.84,130.38,131.69
131.69,133.58,130.41,132.83
132.83,133.97,130,131.93
132.01,132.13,128.77,128.83
128.82,131.1,128.4,129.95
129.95,130.8,128.58,129.99
129.97,131.61,129.93,130.99
130.99,131.19,128.5,129.52
129.52,130.01,126.76,126.94
126.94,127.82,125.91,127.54
127.55,128.27,126.04,127.95
127.95,128.89,127.41,128.48
128.48,129,127.15,127.79
127.79,128.9,127.19,127.35
127.35,128.83,127,128.1
128.16,129.64,127.4,129.32
129.32,129.61,128.48,129.37
129.37,129.58,127.12,127.14
127.14,129.27,126.93,128.94
128.94,129.1,127.69,127.83
127.83,129.14,127.38,128.8
128.8,129.7,128.61,129.53
129.54,129.91,128.46,128.89
128.89,129.54,127.61,128.12
128.12,128.5,126.25,126.42
126.45,126.9,125.54,125.82
125.81,126.2,124.41,124.65
124.65,124.86,123.09,123.84
123.84,125.12,122.13,124.51
124.53,124.53,122.05,122.88
122.88,124.36,122.6,123.33
123.33,125,123.17,124.91
124.91,125.53,123.93,124.27
124.3,124.49,121.8,122.87
122.87,122.89,121.06,121.64
129.21,129.46,126.26,126.7
126.71,128.53,126.4,126.97
126.97,128.11,125.67,128.04
128.04,129.29,127.71,127.9
127.92,129.12,127.2,128.09
128.09,131.24,127.8,130.85
130.85,131.73,130.29,131.55
131.55,132.05,130.72,131.51
131.51,132.02,131.06,131.6
131.6,132.89,130.38,130.51
130.51,131.19,129.71,130.47
130.47,131.67,130.32,131.54
131.54,131.88,131.06,131.77
131.71,132.31,130.8,132.21
132.21,132.39,131.61,132.03
132.03,132.52,131.75,132.47
132.47,133.22,132.46,133.14
133.14,133.21,132.56,132.73
132.73,133.3,132.71,133.14
133.14,134,133.1,133.83
133.83,134.16,133.51,134.09
134.09,134.98,134.09,134.96
134.96,135.2,133.18,133.27
133.27,134.29,133.27,133.83
133.83,133.99,133.03,133.29
133.29,133.46,132.15,132.96
132.96,133.32,131.87,132.11
132.1,132.53,131.54,132.2
132.21,133.25,132.09,133.11
133.1,133.15,132,132.5
132.53,133.8,132.53,133.71
133.72,133.84,133.07,133.07
133.17,133.94,132.82,133.37
133.37,134.4,133.37,134.36
134.36,134.4,133.56,134.16
134.16,134.79,134.01,134.65
134.65,135.07,133.27,133.28
133.28,133.72,132.28,132.87
132.87,134.38,132.02,132.08
136.59,137.69,135.47,136.81
136.81,137.34,135.62,135.64
135.64,136.9,134.55,136.22
136.21,138.25,136.11,137.97
137.97,138.39,137.01,137.82
137.82,138.09,136.54,136.62
136.62,138.07,136.59,137.8
137.8,137.93,134,134.17
134.17,135.53,131.84,132.34
132.36,133.95,130.95,133.69
133.69,134.61,132.6,133.96
133.96,135.43,133.87,135.42
135.36,135.45,134.06,135.18
135.18,135.98,134.73,135.84
135.83,135.86,133.33,133.76
133.76,134.5,132.54,133.4
133.4,134.2,132.3,133.07
133.07,133.08,131.44,132.28
132.29,132.98,129.94,130.28
130.27,131.22,130.12,130.92
130.92,132.27,130.76,131.95
131.94,132.78,131.34,132.58
132.58,133.11,131.82,133.11
133.12,133.13,131.27,131.52
131.54,132.41,131.07,131.15
131.15,131.54,130.63,131.06
131.06,131.29,129.61,129.85
129.84,130.79,129.23,129.63
129.63,129.94,127.23,127.4
127.4,128,123.57,123.66
123.66,126.19,123.64,126.12
126.09,126.22,123.88,125.93
125.93,126.76,124.71,126.34
126.34,126.5,122.81,123.01
123.01,123.8,121.94,121.99
121.99,124.01,121.74,123.56
123.56,125.01,122.92,124.39
124.36,126.06,123.35,123.72
123.68,125.25,123.45,124.08
126.95,128.19,124.46,125.64
125.63,127.7,124.83,127.62
127.62,127.62,123.05,123.51
123.51,124.91,122.97,123.51
123.52,125.36,122.16,125.3
125.31,126.21,124.98,125.56
125.56,126.09,123.58,124.25
124.23,127.2,124.09,127.05
127.05,127.48,125.68,125.71
125.78,127.6,125.67,127.51
127.51,127.53,125.92,126.8
126.8,126.93,124.23,124.73
124.72,124.72,123.04,124.24
124.24,124.69,123.35,124.25
124.25,124.52,122.73,122.81
122.81,123.89,122.29,123.28
123.28,123.42,122.48,123.37
123.37,124.2,122.95,123.11
123,123,120.67,120.92
120.92,121.08,120.03,120.94
120.94,121.67,119.43,119.52
119.52,120.21,118.2,118.9
118.9,119.4,117.87,118.96
118.96,119.19,117.65,117.89
117.89,118.6,116.81,118.49
118.49,119.58,118.14,119.22
119.22,119.98,117.75,117.81
117.82,119.92,117.56,119.75
119.77,120.64,119.17,119.44
119.51,120.17,118.84,119.03
119.03,121.61,119.02,121.43
121.43,121.88,120.65,120.8
120.8,121.77,120.39,120.42
120.42,120.61,118.8,119
118.98,121.11,118.68,120.95
120.97,122.58,120.71,122.2
122.2,123.1,121.04,121.45
121.45,122.06,120.74,121.38
